Whistle,Duration,Center_Freq,Low_Freq,Delta_Freq,Max_Freq,Inflections
Sine,0.51,11025,4923.8,13701,4995.7,2
Sine,0.471,12575.4,5355,12915,11541.8,2
Sine,0.666,11369.5,6195.9,11845,6201.6,2
Sine,1.055,12403.1,8018.2,10569.4,11541.8,2
Sine,0.856,14642.6,11298.3,8200.4,16709.8,2
Sine,0.821,11369.5,5334.7,15648.4,10335.9,2
Sine,0.436,16365.2,9840.5,12209.5,18604.7,2
Sine,0.678,14642.6,7501.5,14548.5,17226.6,3
Sine,1.071,9819.1,3436.4,18613.6,8441,2
Sine,0.967,11541.8,2205,19845,12058.6,3
Sine,0.952,12575.4,6261.1,15788.9,13953.5,2
Sine,0.599,11886.3,8094.3,12281,11714.1,2
Sine,0.531,12575.4,7809.4,14240.6,11369.5,2
Sine,1.008,12058.6,4469.6,17580.4,12230.9,2
Sine,0.504,13264.5,6378.1,15307.4,13953.5,2
Sine,0.686,10508.2,5815.4,14053.8,9819.1,2
Sine,0.786,13953.5,9688.6,12361.4,10680.5,2
Sine,0.675,16365.2,10022.7,12027.3,17743.4,3
Sine,1.125,13609,4992.5,17057.5,15159.4,2
Sine,0.755,12919.9,7915.4,14134.6,14470.3,3
Sine,0.51,9302.3,4222.3,17358.5,4651.2,2
Sine,0.667,10508.2,5145,14945,10508.2,3
Sine,0.756,10680.5,6501.9,15548.1,9646.9,3
Sine,0.851,10852.7,4042.5,18007.5,10852.7,3
Sine,0.804,10852.7,6300,15750,8096.5,3
Sine,0.708,11714.1,5011.4,15702.3,10852.7,2
Sine,0.756,11886.3,7056,14994,7062.9,2
Sine,0.66,9646.9,4607.5,17113.4,4823.4,2
Sine,0.66,13264.5,7350,14700,13436.7,2
Sine,0.405,13436.7,9840.5,10387.2,13609,2
Sine,0.345,14470.3,7603.4,14446.6,14470.3,2
Sine,0.682,12403.1,2940,19110,12747.7,2
Sine,0.66,11025,6382.9,13636.2,8957.8,2
Sine,0.781,10508.2,4191.3,15307.4,11369.5,2
Sine,1.457,13092.2,6924.8,12391.7,12747.7,2
Sine,0.861,10680.5,8018.2,6924.8,10335.9,2
Sine,0.772,10680.5,5766.9,13230,11369.5,3
Sine,1.219,10508.2,3868.4,15860.5,9474.6,3
Sine,0.812,11541.8,8106.6,8755.1,11541.8,3
Sine,1.225,13092.2,8929.3,9111.6,8957.8,2
Sine,0.821,12575.4,9450,9934.6,11886.3,2
Sine,1.023,12058.6,7151.4,9237.2,13781.2,2
Sine,0.878,10335.9,6560.3,13667.4,8096.5,2
Sine,0.528,12058.6,5946.1,16103.9,7752,2
Sine,0.781,15676.2,11943.8,8452.5,12747.7,2
Sine,0.963,15676.2,12058.6,9991.4,15331.6,2
Sine,0.868,9991.4,3430,15190,3445.3,2
Sine,0.698,12403.1,10264.7,9694.4,12058.6,2
Sine,0.799,11714.1,6693.8,15356.2,12058.6,2
Sine,1.135,10680.5,4160.4,17889.6,8613.3,1
Sine,1.892,7579.7,2369,16947.5,5512.5,2
Sine,1.033,10680.5,4009.1,18040.9,6718.4,2
Sine,0.709,8441,3392.3,17979.2,3445.3,2
Sine,0.63,11886.3,7471.5,11845,7924.2,2
Sine,0.768,12058.6,5647,16134.1,9130.1,2
Sine,0.66,9130.1,1837.5,18375,3789.8,2
Sine,1.123,10852.7,5466.9,16583.1,11886.3,3
Sine,1.172,9302.3,4767.6,17282.4,6718.4,3
Sine,0.634,8268.8,2186.8,18040.9,2239.5,2
Sine,0.524,9819.1,4228.8,13894.5,4478.9,2
Sine,0.427,13609,8141.5,13908.5,18260.2,2
Sine,0.573,9130.1,4240.4,16113.5,4306.6,2
Sine,0.444,11025,6378.1,12574,6890.6,2
Sine,0.629,11541.8,5824.5,15809.4,12575.4,2
Sine,0.423,11197.3,6174,15435,7579.7,2
Sine,0.93,10852.7,6253,15138.8,8441,2
Sine,0.384,14470.3,10022.7,11116.1,14470.3,2
Sine,1.277,13436.7,6201.6,15848.4,8785.5,2
Sine,1.053,10852.7,2835,19215,7235.2,2
Sine,1.212,11025,2646,19404,3100.8,2
Sine,0.473,15676.2,13485.1,6378.1,14298,3
Sine,0.436,13436.7,10387.2,6560.3,12747.7,3
Sine,1,12919.9,9658.3,10387.2,12575.4,2
Sine,1,13092.2,9772.2,12277.8,11197.3,2
Sine,0.274,12919.9,6890.6,15159.4,15503.9,3
Sine,0.696,9474.6,1968.8,20081.2,2411.7,2
Upsweep,0.463,13781.2,10751.7,10205,13436.7,1
Upsweep,0.663,11197.3,7471.5,10751.7,10335.9,1
Upsweep,0.239,14125.8,10243.7,11806.3,13436.7,1
Upsweep,0.347,17915.6,13368.9,8681.1,17915.6,1
Upsweep,0.739,12403.1,6742.6,15307.4,12747.7,1
Upsweep,0.743,12403.1,9658.3,12391.7,15676.2,1
Upsweep,0.881,12575.4,8330,13720,11886.3,1
Upsweep,0.752,10852.7,6860,15190,10508.2,1
Upsweep,0.785,14814.8,8703.9,13346.1,12575.4,1
Upsweep,0.501,13436.7,9000,13050,11714.1,1
Upsweep,0.778,13092.2,9658.3,12391.7,11714.1,1
Upsweep,0.137,15676.2,11662.8,10387.2,13781.2,1
Upsweep,0.141,13436.7,9486.6,12563.4,9991.4,1
Upsweep,0.424,11025,6673,11315.1,11025,1
Upsweep,0.147,14298,10444.7,11605.3,11886.3,1
Upsweep,0.134,13436.7,9493.8,12556.2,15503.9,1
Upsweep,0.128,13436.7,10226.1,11823.9,12403.1,1
Upsweep,0.135,13609,9328.8,12721.2,12747.7,1
Upsweep,0.119,13609,10601,11449,13436.7,1
Upsweep,0.333,15331.6,12173.4,9876.6,13436.7,1
Upsweep,0.291,14814.8,10569.4,11480.6,15503.9,1
Upsweep,0.309,15503.9,12173.4,9876.6,16365.2,1
Upsweep,0.374,14642.6,9884.5,12165.5,14987.1,1
Upsweep,0.357,14642.6,9371.2,12678.8,14642.6,1
Upsweep,0.357,14642.6,9922.5,12127.5,9991.4,1
Upsweep,0.217,16709.8,13485.1,6742.6,18260.2,1
Upsweep,0.272,15848.4,13302.9,8747.1,13953.5,1
Upsweep,0.396,13436.7,8897.4,13152.6,13953.5,1
Upsweep,0.173,13092.2,9759.8,12290.2,11025,1
Upsweep,0.142,14814.8,9511.8,12538.2,14642.6,1
Upsweep,0.148,14125.8,9261,12789,14298,1
Upsweep,0.344,10508.2,6742.6,7289.3,10852.7,1
Upsweep,0.195,12058.6,6850.5,12416.5,11714.1,1
Upsweep,0.16,12058.6,5818.8,13988.9,12575.4,1
Upsweep,0.105,13264.5,8655.1,11540.2,13436.7,1
Upsweep,0.743,11714.1,6742.6,13667.4,6890.6,1
Upsweep,0.433,13436.7,9011.7,11696.1,14298,1
Upsweep,0.617,11369.5,7484.9,13553.7,7579.7,1
Upsweep,0.369,15331.6,11328.4,8900.9,14125.8,1
Upsweep,0.645,11541.8,7687.2,12137.6,8096.5,1
Upsweep,0.433,9819.1,4920.2,12938.4,11886.3,1
Upsweep,1.004,11369.5,6106.2,15943.8,6546.1,1
Upsweep,0.49,11886.3,6742.6,12027.3,13436.7,1
Upsweep,0.732,10163.7,5265.7,14480.6,7579.7,1
Upsweep,0.784,11369.5,4950,17100,12403.1,1
Upsweep,0.404,11714.1,7836,10569.4,11197.3,1
Upsweep,0.44,14987.1,11116.1,10933.9,12575.4,1
Upsweep,0.565,12058.6,6924.8,12209.5,8957.8,1
Upsweep,0.396,12230.9,7836,13302.9,19466,1
Upsweep,0.513,16020.7,7497,14553,19121.5,1
Upsweep,0.424,12575.4,9476,11116.1,12230.9,1
Upsweep,0.401,12058.6,6030.8,13757.7,6201.6,1
Upsweep,0.252,14470.3,10273.3,11776.7,12058.6,1
Upsweep,1.22,12058.6,7836,14214,8957.8,1
Upsweep,0.33,14642.6,11298.3,10751.7,12747.7,1
Upsweep,0.531,10852.7,5742.2,16307.8,10508.2,1
Upsweep,0.381,12919.9,8018.2,12027.3,10508.2,1
Upsweep,0.318,14298,10869.7,11180.3,12230.9,1
Upsweep,0.307,14814.8,11772.5,10277.5,14298,1
Upsweep,0.285,12919.9,7684.1,14365.9,15159.4,1
Upsweep,0.311,14987.1,10048.1,12001.9,14642.6,1
Upsweep,0.172,15848.4,11172,10878,15676.2,1
Upsweep,0.452,12919.9,10742.3,8198.1,12747.7,1
Upsweep,0.517,12403.1,11116.1,6560.3,12403.1,1
Upsweep,0.311,14814.8,11801.4,10248.6,13781.2,1
Upsweep,0.569,13609,10925.7,6952.7,13436.7,1
Upsweep,0.382,15503.9,11411.8,10638.2,15331.6,1
Upsweep,0.586,17398.8,13003.8,9046.2,16537.5,1
Upsweep,0.552,18432.4,12209.5,9840.5,18260.2,1
Upsweep,0.73,9302.3,5382.3,16667.7,7752,1
Upsweep,0.213,15331.6,13485.1,8564.9,14298,1
Upsweep,0.11,11714.1,8708.8,9079.4,10680.5,1
Upsweep,0.575,12747.7,8747.1,13302.9,11025,1
Upsweep,0.369,12403.1,10751.7,8929.3,11714.1,1
Upsweep,0.344,13264.5,10616.7,8438.9,11714.1,1
Upsweep,0.78,13436.7,9840.5,12209.5,10163.7,1
Upsweep,0.612,12230.9,8501.2,11954.8,9646.9,1
Upsweep,0.889,12575.4,8900.9,13149.1,10680.5,1
Upsweep,0.381,14642.6,11411.8,7930.3,14642.6,1
Upsweep,0.601,15159.4,10273.3,11776.7,12230.9,1
Upsweep,0.301,15159.4,12250,9800,12403.1,1
Upsweep,0.865,12058.6,9187.5,12862.5,9302.3,1
Upsweep,0.541,11025,6459.1,12918.2,8785.5,1
Upsweep,0.747,13609,10022.7,10751.7,10852.7,1
Upsweep,0.815,12230.9,8496.3,13553.7,10508.2,1
Upsweep,0.776,12058.6,10195.2,11854.8,12058.6,1
Upsweep,0.689,12575.4,8865.5,13184.5,10680.5,1
Upsweep,0.699,13092.2,9617.6,12432.4,13092.2,1
Upsweep,0.815,12919.9,9237.2,12812.8,9474.6,1
Upsweep,0.64,12919.9,9646.9,12403.1,12575.4,1
Upsweep,0.854,12747.7,9884.5,12165.5,10163.7,1
Upsweep,0.612,12747.7,10303.7,11746.3,10852.7,1
Upsweep,0.331,11541.8,8929.3,7289.3,9819.1,1
Upsweep,0.828,13092.2,9293.8,12756.2,11369.5,1
Upsweep,0.28,12919.9,10434.4,10434.4,11541.8,1
Upsweep,0.341,11541.8,8382.6,10387.2,8441,1
Upsweep,0.33,12230.9,9111.6,9476,11886.3,1
Upsweep,0.526,12403.1,9371.2,12678.8,11886.3,1
Upsweep,0.494,12747.7,9148.4,12901.6,9302.3,1
Upsweep,0.18,12058.6,4683.2,15415.5,9991.4,1
Upsweep,0.396,11025,4738,15125.2,8096.5,1
Upsweep,0.338,11714.1,6750,15300,11886.3,1
Upsweep,0.496,13264.5,5390,15680,6373.8,1
Upsweep,0.253,14642.6,10590.9,11111.8,15331.6,1
Upsweep,0.321,14298,5752.2,16297.8,16882,1
Upsweep,0.613,12230.9,3211.2,18838.8,3445.3,1
Upsweep,0.456,12575.4,9293.8,9293.8,11541.8,1
Upsweep,0.535,12575.4,9293.8,9840.5,9474.6,1
Upsweep,0.672,12919.9,9685.5,12364.5,12230.9,1
Upsweep,0.758,12575.4,9354.5,12695.5,12747.7,1
Upsweep,0.802,12403.1,8373.4,13676.6,11197.3,1
Upsweep,0.751,11886.3,7770,14280,8096.5,1
Upsweep,0.653,13436.7,9658.3,12391.7,10508.2,1
Upsweep,0.145,12747.7,10933.9,9476,12230.9,1
Upsweep,0.204,12747.7,9383,12667,11197.3,1
Upsweep,0.379,11197.3,6673,15377,7235.2,1
Upsweep,0.425,14814.8,9840.5,12209.5,20499.6,1
Upsweep,0.972,14642.6,4009.1,18040.9,14987.1,1
Upsweep,0.364,11369.5,6568.1,13605.3,11197.3,1
Upsweep,0.909,14298,10022.7,9293.8,14642.6,1
Upsweep,0.153,10680.5,7787.2,8606.9,10680.5,1
Upsweep,0.116,11541.8,7875,7678.1,13264.5,1
Upsweep,0.382,11714.1,7024.8,15025.2,11541.8,1
Upsweep,0.597,9646.9,2151.2,16134.1,4651.2,1
Upsweep,0.351,12230.9,6950.5,13421.7,13953.5,1
Upsweep,0.157,13953.5,10066.3,11983.7,14125.8,1
Upsweep,0.181,16709.8,12027.3,9163.6,17571.1,1
Upsweep,0.494,11369.5,7471.5,12209.5,10852.7,1
Upsweep,0.149,16193,14031.8,5466.9,14125.8,1
Upsweep,0.126,14298,11411.8,7156.6,13781.2,1
Upsweep,0.211,11369.5,6013.6,13430.5,11025,1
Upsweep,0.49,11886.3,7474.6,12146.2,13092.2,1
Upsweep,0.578,14125.8,7289.3,12391.7,16882,1
Upsweep,0.196,14470.3,10245.5,9354.5,14470.3,1
Upsweep,0.756,12403.1,6090,13650,11541.8,1
Upsweep,0.759,13436.7,9896.5,12153.5,11197.3,1
Upsweep,0.595,11714.1,4061.8,17988.2,5340.2,1
Upsweep,0.29,15848.4,13120.7,8929.3,15159.4,1
Upsweep,0.32,16709.8,11673.5,10376.5,12403.1,1
Upsweep,0.531,12230.9,8861.2,7006.5,12575.4,1
Upsweep,0.891,12575.4,7415,14049.6,13609,1
Upsweep,0.403,14298,8965.4,12600,10680.5,1
Upsweep,0.522,12747.7,8382.6,11298.3,8785.5,1
Upsweep,0.215,9819.1,8000.4,11512.8,8785.5,1
Upsweep,0.144,16020.7,10569.4,8929.3,18949.2,1
Upsweep,0.44,16193,7350,12419,16537.5,1
Upsweep,0.549,13264.5,8363.8,12419,11714.1,1
Upsweep,0.78,12058.6,7603.4,12925.9,12058.6,1
Upsweep,0.351,13264.5,7617.3,11826.8,8441,1
Upsweep,0.207,12230.9,7894.4,11705.6,12230.9,1
Upsweep,0.781,12919.9,5338.4,15086.8,12919.9,1
Upsweep,0.202,14642.6,9293.8,10387.2,14814.8,1
Upsweep,0.574,11197.3,6013.6,16036.4,6373.8,1
Upsweep,0.171,12403.1,4961.2,15986.2,12058.6,1
Upsweep,0.203,11197.3,8444.7,10555.9,8957.8,1
Upsweep,0.402,11541.8,8382.6,6013.6,11714.1,1
Upsweep,0.46,11369.5,3949.3,14480.6,11541.8,1
Upsweep,0.238,11886.3,9293.8,11298.3,11714.1,1
Upsweep,0.197,15331.6,11134.2,9169.3,14298,1
Upsweep,0.184,13092.2,9028.3,11459.1,13092.2,1
Upsweep,0.645,16020.7,5466.9,15854.1,19982.8,1
Upsweep,0.252,14814.8,9621.8,12428.2,14125.8,1
Upsweep,0.344,12403.1,5612.7,14031.8,9819.1,1
Upsweep,0.622,12403.1,10205,3826.9,12575.4,1
Upsweep,0.379,16365.2,12276.9,9369.2,14814.8,1
Upsweep,0.381,13092.2,7653.7,14031.8,7752,1
Upsweep,0.434,11197.3,7107,10022.7,10163.7,1
Upsweep,0.684,11886.3,7179.1,13332.6,9302.3,1
Upsweep,0.647,12230.9,8018.2,13485.1,9302.3,1
Upsweep,0.232,16709.8,13332.6,8717.4,15848.4,1
Upsweep,0.619,13264.5,5649.2,16036.4,16537.5,1
Upsweep,0.28,14125.8,9302.3,12747.7,17226.6,1
Upsweep,0.43,12058.6,7948.3,12563.4,12575.4,1
Upsweep,0.298,12575.4,9476,8382.6,11886.3,1
Upsweep,0.343,12230.9,8820,10423.6,9302.3,1
Upsweep,0.991,12575.4,4191.3,17858.7,12403.1,1
Upsweep,0.747,12058.6,6462.9,15587.1,12747.7,1
Upsweep,0.704,11369.5,3991.8,18058.2,12230.9,1
Upsweep,0.575,11541.8,6784.6,15265.4,9474.6,1
Upsweep,0.733,12058.6,7506.4,14543.6,7579.7,1
Upsweep,0.26,11886.3,8204.7,12050.6,8613.3,1
Upsweep,0.784,8957.8,2067.2,19982.8,9130.1,1
Upsweep,0.619,12575.4,7184.8,13874.2,13953.5,1
Upsweep,0.617,12230.9,7471.5,13302.9,7579.7,1
Upsweep,0.43,12403.1,8373.4,13676.6,10680.5,1
Upsweep,0.314,15676.2,11845,10205,14987.1,1
Upsweep,0.294,16193,11932.9,10117.1,17915.6,1
Upsweep,0.416,12919.9,8994.1,13055.9,12575.4,1
Upsweep,0.269,16365.2,11943.8,10106.2,16365.2,1
Upsweep,0.281,16365.2,12158.4,9891.6,14987.1,1
Upsweep,0.237,16020.7,11789.1,10260.9,15848.4,1
Upsweep,0.275,16020.7,12711.2,9338.8,15331.6,1
Upsweep,0.262,15676.2,11307.7,10742.3,15331.6,1
Upsweep,0.314,16709.8,11662.8,10387.2,17226.6,1
Upsweep,0.483,10852.7,6731.1,9516.3,7579.7,1
Upsweep,0.308,16882,12658.3,9391.7,16709.8,1
Upsweep,0.241,14470.3,10202.2,11847.8,10852.7,1
Upsweep,0.668,11197.3,6742.6,15307.4,13092.2,1
Upsweep,0.689,11025,6681.8,15368.2,7924.2,1
Upsweep,1.061,12575.4,9293.8,12756.2,11369.5,1
Upsweep,0.384,14814.8,10022.7,12027.3,11197.3,1
Upsweep,0.279,17226.6,11457.4,10592.6,18260.2,1
Upsweep,0.259,18087.9,11418.8,10631.2,19466,1
Upsweep,0.374,15331.6,12533.7,9516.3,13436.7,1
Upsweep,0.892,12058.6,8137.5,13912.5,12058.6,1
Upsweep,0.816,12403.1,7998.5,14051.5,12058.6,1
Upsweep,0.292,13609,12020,7403.1,13092.2,1
Upsweep,0.191,13609,8564.9,10933.9,18604.7,1
Upsweep,0.196,13781.2,10565.6,11484.4,11025,1
Upsweep,0.143,14814.8,8728.1,10685.5,16882,1
Upsweep,0.099,15848.4,12574,6742.6,18260.2,1
Upsweep,0.683,14642.6,8382.6,11116.1,15331.6,1
Upsweep,0.302,12058.6,7632.7,11590.4,12058.6,1
Upsweep,0.211,15503.9,12322.1,7782.4,14470.3,1
Upsweep,0.375,12919.9,10022.7,7836,11714.1,1
Upsweep,0.293,13264.5,10269.9,7853.4,12058.6,1
Upsweep,0.223,10508.2,6250.4,9375.6,6373.8,1
Upsweep,0.792,12230.9,6339.4,15710.6,13953.5,1
Upsweep,0.905,10335.9,5053.1,16996.9,6373.8,1
Upsweep,0.905,12747.7,6982.5,15067.5,13609,1
Upsweep,0.574,11714.1,8074.6,11801.4,11714.1,1
Upsweep,0.592,13436.7,8590.9,13459.1,10680.5,1
Upsweep,0.809,12403.1,8268.8,13230,12058.6,1
Upsweep,0.65,11197.3,9154.3,10189.2,10680.5,1
Upsweep,0.366,12919.9,10751.7,8382.6,12403.1,1
Upsweep,0.177,10335.9,6829.6,9951.8,7752,1
Upsweep,1.027,12230.9,7721.5,11622,14298,1
Upsweep,1.049,11886.3,5578.9,15142.8,12058.6,1
Upsweep,0.259,15503.9,11662.8,10387.2,16020.7,1
Upsweep,0.263,16193,12574,9476,16020.7,1
Upsweep,0.357,13264.5,8595.8,13454.2,8613.3,1
Upsweep,0.172,16020.7,13302.9,8747.1,15503.9,1
Upsweep,0.181,16709.8,12938.4,9111.6,13609,1
Upsweep,0.552,12403.1,6195.9,15125.2,8441,1
Upsweep,0.803,11714.1,5752.2,14859.8,12575.4,1
Upsweep,0.181,14470.3,10066.3,11983.7,14814.8,1
Upsweep,0.19,17054.3,12942.4,9107.6,18260.2,1
Upsweep,0.561,11541.8,6231.5,14380.4,12575.4,1
Upsweep,0.468,12575.4,9716.9,12333.1,11197.3,1
Upsweep,0.567,18432.4,10387.2,11662.8,20671.9,1
Upsweep,0.294,11714.1,10387.2,6924.8,11369.5,1
Upsweep,0.509,10335.9,5102.5,13849.6,12403.1,1
Upsweep,0.603,11886.3,6533.3,8738.3,13609,1
Upsweep,0.162,14298,11526.1,8602.8,12747.7,1
Upsweep,0.758,11025,6594.4,13600.9,9302.3,1
Upsweep,0.771,9991.4,6195.9,11845,8096.5,1
Upsweep,0.338,13436.7,10933.9,11116.1,13436.7,1
Upsweep,0.283,14298,9476,12574,14470.3,1
Upsweep,0.393,14987.1,8755.1,13294.9,9302.3,1
Upsweep,0.383,14814.8,9450,12600,17054.3,1
Upsweep,0.31,15503.9,8268.8,13781.2,16365.2,1
Upsweep,0.338,15159.4,9450,12600,18949.2,1
Upsweep,0.856,13436.7,10022.7,8564.9,12747.7,1
Upsweep,0.83,12230.9,6843.1,15206.9,7407.4,1
Upsweep,0.797,12403.1,5284.7,14578.5,11886.3,1
Upsweep,0.869,12575.4,6555.4,15494.6,8613.3,1
Upsweep,0.773,13609,9840.5,10569.4,10680.5,1
Upsweep,0.705,12919.9,8604.9,13445.1,9130.1,1
Upsweep,0.61,12575.4,9680.5,10218.3,11541.8,1
Upsweep,0.62,13264.5,7653.7,12574,13609,1
Upsweep,0.184,15503.9,11760,10290,14642.6,1
Upsweep,0.525,12403.1,9111.6,10387.2,11714.1,1
Upsweep,0.474,13264.5,9476,10751.7,11886.3,1
Upsweep,0.731,11541.8,7624.8,13807,12058.6,1
Upsweep,0.168,16882,14214,6195.9,16882,1
Upsweep,0.526,11025,6666.3,15383.7,8613.3,1
Upsweep,0.192,12919.9,10022.7,12027.3,10163.7,1
Upsweep,0.153,12575.4,11025,3266.7,13092.2,1
Upsweep,0.684,9474.6,5831.4,10751.7,7924.2,1
Upsweep,0.898,11197.3,6560.3,15489.7,7752,1
Upsweep,0.238,17226.6,14188.7,7861.3,16537.5,1
Upsweep,0.58,14298,7795.5,12695.5,17743.4,1
Upsweep,0.65,14642.6,10468.2,9354.5,16193,1
Upsweep,0.293,15503.9,11581.8,10468.2,15503.9,1
Upsweep,0.258,16882,12938.4,9111.6,16365.2,1
Upsweep,0.355,15159.4,10537.2,11512.8,11197.3,1
Upsweep,0.311,15503.9,11480.6,10569.4,17398.8,1
Upsweep,0.686,13609,7289.3,12756.2,11025,1
Upsweep,0.227,17398.8,14053.8,7511.5,16537.5,1
Upsweep,0.237,16882,13485.1,8564.9,13781.2,1
Upsweep,0.207,14987.1,11480.6,10022.7,12230.9,1
Upsweep,0.307,15848.4,11530.7,10519.3,17915.6,1
Upsweep,0.737,11369.5,7471.5,12938.4,12230.9,1
Upsweep,0.59,11197.3,8200.4,13849.6,10852.7,1
Upsweep,0.744,13436.7,7653.7,13953.5,12391.7,1
Upsweep,1.071,10680.5,5892.7,13876.3,6546.1,1
Upsweep,0.269,11541.8,7709.8,8268.8,14340.2,1
Upsweep,0.497,11320.33333,9646.9,17150,11369.5,1
Upsweep,0.497,12230.9,8857.7,13192.3,9474.6,1
Upsweep,0.452,11197.3,10195.2,10195.2,10335.9,1
Upsweep,0.423,9819.1,6459.1,15590.9,6546.1,1
Upsweep,0.53,9130.1,5906.2,14175,8785.5,1
Upsweep,0.654,11197.3,6013.6,15671.9,11714.1,1
Upsweep,0.348,15503.9,8929.3,12574,15848.4,1
Upsweep,0.485,10508.2,5355,13545,10335.9,1
Upsweep,0.591,15331.6,12574,9476,14470.3,1
Upsweep,0.328,10335.9,6963.2,11025,7407.4,1
Upsweep,0.623,12919.9,8759.6,13290.4,17226.6,1
Upsweep,0.854,15159.4,9142.7,12907.3,16537.5,1
Upsweep,0.855,13609,8610,11970,14814.8,1
